file_name,dataset,model_type,seed,epsilon,verifier,property,result
MNIST_0.006_6105.out,MNIST,prune_0.8,20,0.006,abc,5,1
MNIST_0.007_2754.out,MNIST,prune_0.4,80,0.007,abc,54,1
MNIST_0.006_3931.out,MNIST,prune_0.6,100,0.006,abc,31,1
MNIST_0.006_7433.out,MNIST,prune_0.85,50,0.006,abc,33,0
MNIST_0.006_5436.out,MNIST,prune_0.75,50,0.006,abc,36,1
MNIST_0.008_3277.out,MNIST,prune_0.6,30,0.008,abc,77,1
MNIST_0.007_4740.out,MNIST,prune_0.7,80,0.007,abc,40,0
MNIST_0.006_8118.out,MNIST,prune_0.9,20,0.006,abc,18,0
MNIST_0.006_6438.out,MNIST,prune_0.8,50,0.006,abc,38,0
MNIST_0.007_769.out,MNIST,baseline,80,0.007,abc,69,1
MNIST_0.008_6441.out,MNIST,prune_0.8,50,0.008,abc,41,0
MNIST_0.008_6108.out,MNIST,prune_0.8,20,0.008,abc,8,0
MNIST_0.007_6284.out,MNIST,prune_0.8,30,0.007,abc,84,1
MNIST_0.007_3164.out,MNIST,prune_0.6,20,0.007,abc,64,1
MNIST_0.007_56.out,MNIST,baseline,10,0.007,abc,56,1
MNIST_0.007_3751.out,MNIST,prune_0.6,80,0.007,abc,51,1
MNIST_0.006_1386.out,MNIST,prune_0.2,40,0.006,abc,86,1
MNIST_0.007_7410.out,MNIST,prune_0.85,50,0.007,abc,10,1
MNIST_0.007_5353.out,MNIST,prune_0.75,40,0.007,abc,53,1
MNIST_0.006_978.out,MNIST,baseline,100,0.006,abc,78,0
MNIST_0.008_4048.out,MNIST,prune_0.7,10,0.008,abc,48,0
MNIST_0.006_5069.out,MNIST,prune_0.75,10,0.006,abc,69,1
MNIST_0.006_5980.out,MNIST,prune_0.75,100,0.006,abc,80,1
MNIST_0.007_1096.out,MNIST,prune_0.2,10,0.007,abc,96,0
MNIST_0.006_980.out,MNIST,baseline,100,0.006,abc,80,1
MNIST_0.007_3933.out,MNIST,prune_0.6,100,0.007,abc,33,0
MNIST_0.006_2538.out,MNIST,prune_0.4,60,0.006,abc,38,1
MNIST_0.006_8197.out,MNIST,prune_0.9,20,0.006,abc,97,0
MNIST_0.007_2278.out,MNIST,prune_0.4,30,0.007,abc,78,1
MNIST_0.008_3617.out,MNIST,prune_0.6,70,0.008,abc,17,1
MNIST_0.006_54.out,MNIST,baseline,10,0.006,abc,54,1
MNIST_0.008_2672.out,MNIST,prune_0.4,70,0.008,abc,72,1
MNIST_0.006_3177.out,MNIST,prune_0.6,20,0.006,abc,77,1
MNIST_0.008_3765.out,MNIST,prune_0.6,80,0.008,abc,65,0
MNIST_0.008_8388.out,MNIST,prune_0.9,40,0.008,abc,88,0
MNIST_0.006_5281.out,MNIST,prune_0.75,30,0.006,abc,81,1
MNIST_0.008_1967.out,MNIST,prune_0.2,100,0.008,abc,67,0
MNIST_0.008_279.out,MNIST,baseline,30,0.008,abc,79,0
MNIST_0.008_3836.out,MNIST,prune_0.6,90,0.008,abc,36,0
MNIST_0.007_5131.out,MNIST,prune_0.75,20,0.007,abc,31,1
MNIST_0.008_5301.out,MNIST,prune_0.75,40,0.008,abc,1,0
MNIST_0.007_5934.out,MNIST,prune_0.75,100,0.007,abc,34,1
MNIST_0.007_5805.out,MNIST,prune_0.75,90,0.007,abc,5,0
MNIST_0.006_8731.out,MNIST,prune_0.9,80,0.006,abc,31,0
MNIST_0.007_1972.out,MNIST,prune_0.2,100,0.007,abc,72,1
MNIST_0.007_4122.out,MNIST,prune_0.7,20,0.007,abc,22,1
MNIST_0.006_4889.out,MNIST,prune_0.7,90,0.006,abc,89,1
MNIST_0.008_2027.out,MNIST,prune_0.4,10,0.008,abc,27,1
MNIST_0.007_5628.out,MNIST,prune_0.75,70,0.007,abc,28,1
MNIST_0.007_5140.out,MNIST,prune_0.75,20,0.007,abc,40,1
MNIST_0.006_5797.out,MNIST,prune_0.75,80,0.006,abc,97,1
MNIST_0.007_7704.out,MNIST,prune_0.85,80,0.007,abc,4,0
MNIST_0.007_1765.out,MNIST,prune_0.2,80,0.007,abc,65,0
MNIST_0.006_8946.out,MNIST,prune_0.9,100,0.006,abc,46,0
MNIST_0.008_1254.out,MNIST,prune_0.2,30,0.008,abc,54,1
MNIST_0.007_2230.out,MNIST,prune_0.4,30,0.007,abc,30,1
MNIST_0.006_4015.out,MNIST,prune_0.7,10,0.006,abc,15,1
MNIST_0.007_2841.out,MNIST,prune_0.4,90,0.007,abc,41,0
MNIST_0.007_4453.out,MNIST,prune_0.7,50,0.007,abc,53,1
MNIST_0.006_5082.out,MNIST,prune_0.75,10,0.006,abc,82,1
MNIST_0.006_8051.out,MNIST,prune_0.9,10,0.006,abc,51,1
MNIST_0.007_3841.out,MNIST,prune_0.6,90,0.007,abc,41,0
MNIST_0.006_4925.out,MNIST,prune_0.7,100,0.006,abc,25,1
MNIST_0.007_6456.out,MNIST,prune_0.8,50,0.007,abc,56,1
MNIST_0.008_8343.out,MNIST,prune_0.9,40,0.008,abc,43,0
MNIST_0.007_3752.out,MNIST,prune_0.6,80,0.007,abc,52,1
MNIST_0.008_3867.out,MNIST,prune_0.6,90,0.008,abc,67,0
MNIST_0.006_7260.out,MNIST,prune_0.85,30,0.006,abc,60,1
MNIST_0.007_6771.out,MNIST,prune_0.8,80,0.007,abc,71,1
MNIST_0.006_6321.out,MNIST,prune_0.8,40,0.006,abc,21,1
MNIST_0.007_7387.out,MNIST,prune_0.85,40,0.007,abc,87,0
MNIST_0.006_5099.out,MNIST,prune_0.75,10,0.006,abc,99,1
MNIST_0.008_1442.out,MNIST,prune_0.2,50,0.008,abc,42,1
MNIST_0.008_7581.out,MNIST,prune_0.85,60,0.008,abc,81,0
MNIST_0.007_6836.out,MNIST,prune_0.8,90,0.007,abc,36,0
MNIST_0.007_3101.out,MNIST,prune_0.6,20,0.007,abc,1,1
MNIST_0.006_3087.out,MNIST,prune_0.6,10,0.006,abc,87,1
MNIST_0.007_3556.out,MNIST,prune_0.6,60,0.007,abc,56,1
MNIST_0.007_6613.out,MNIST,prune_0.8,70,0.007,abc,13,1
MNIST_0.007_3218.out,MNIST,prune_0.6,30,0.007,abc,18,0
MNIST_0.007_3102.out,MNIST,prune_0.6,20,0.007,abc,2,1
MNIST_0.008_310.out,MNIST,baseline,40,0.008,abc,10,1
MNIST_0.008_1793.out,MNIST,prune_0.2,80,0.008,abc,93,0
MNIST_0.008_7608.out,MNIST,prune_0.85,70,0.008,abc,8,0
MNIST_0.007_2522.out,MNIST,prune_0.4,60,0.007,abc,22,1
MNIST_0.007_3883.out,MNIST,prune_0.6,90,0.007,abc,83,1
MNIST_0.006_4978.out,MNIST,prune_0.7,100,0.006,abc,78,0
MNIST_0.008_5170.out,MNIST,prune_0.75,20,0.008,abc,70,0
MNIST_0.006_5783.out,MNIST,prune_0.75,80,0.006,abc,83,1
MNIST_0.007_1405.out,MNIST,prune_0.2,50,0.007,abc,5,0
MNIST_0.007_1685.out,MNIST,prune_0.2,70,0.007,abc,85,1
MNIST_0.007_8898.out,MNIST,prune_0.9,90,0.007,abc,98,0
MNIST_0.008_2640.out,MNIST,prune_0.4,70,0.008,abc,40,0
MNIST_0.007_8853.out,MNIST,prune_0.9,90,0.007,abc,53,0
MNIST_0.008_4477.out,MNIST,prune_0.7,50,0.008,abc,77,0
MNIST_0.008_7965.out,MNIST,prune_0.85,100,0.008,abc,65,0
MNIST_0.008_8903.out,MNIST,prune_0.9,100,0.008,abc,3,0
MNIST_0.007_4483.out,MNIST,prune_0.7,50,0.007,abc,83,1
MNIST_0.006_8729.out,MNIST,prune_0.9,80,0.006,abc,29,1
MNIST_0.007_5731.out,MNIST,prune_0.75,80,0.007,abc,31,0
MNIST_0.008_8810.out,MNIST,prune_0.9,90,0.008,abc,10,0
MNIST_0.006_534.out,MNIST,baseline,60,0.006,abc,34,1
MNIST_0.008_3025.out,MNIST,prune_0.6,10,0.008,abc,25,1
MNIST_0.006_751.out,MNIST,baseline,80,0.006,abc,51,1
MNIST_0.008_6836.out,MNIST,prune_0.8,90,0.008,abc,36,0
MNIST_0.006_8459.out,MNIST,prune_0.9,50,0.006,abc,59,0
MNIST_0.007_6884.out,MNIST,prune_0.8,90,0.007,abc,84,1
MNIST_0.008_5493.out,MNIST,prune_0.75,50,0.008,abc,93,0
MNIST_0.006_8555.out,MNIST,prune_0.9,60,0.006,abc,55,1
MNIST_0.007_1815.out,MNIST,prune_0.2,90,0.007,abc,15,1
MNIST_0.006_6969.out,MNIST,prune_0.8,100,0.006,abc,69,1
MNIST_0.006_4348.out,MNIST,prune_0.7,40,0.006,abc,48,1
MNIST_0.008_737.out,MNIST,baseline,80,0.008,abc,37,0
MNIST_0.006_544.out,MNIST,baseline,60,0.006,abc,44,1
MNIST_0.007_3126.out,MNIST,prune_0.6,20,0.007,abc,26,1
MNIST_0.008_3763.out,MNIST,prune_0.6,80,0.008,abc,63,0
MNIST_0.007_5214.out,MNIST,prune_0.75,30,0.007,abc,14,1
MNIST_0.006_4008.out,MNIST,prune_0.7,10,0.006,abc,8,0
MNIST_0.008_694.out,MNIST,baseline,70,0.008,abc,94,0
MNIST_0.006_2009.out,MNIST,prune_0.4,10,0.006,abc,9,1
MNIST_0.007_2008.out,MNIST,prune_0.4,10,0.007,abc,8,0
MNIST_0.007_8011.out,MNIST,prune_0.9,10,0.007,abc,11,1
MNIST_0.006_2163.out,MNIST,prune_0.4,20,0.006,abc,63,1
MNIST_0.006_8083.out,MNIST,prune_0.9,10,0.006,abc,83,1
MNIST_0.007_5313.out,MNIST,prune_0.75,40,0.007,abc,13,1
MNIST_0.007_545.out,MNIST,baseline,60,0.007,abc,45,1
MNIST_0.008_6751.out,MNIST,prune_0.8,80,0.008,abc,51,0
MNIST_0.007_6748.out,MNIST,prune_0.8,80,0.007,abc,48,0
MNIST_0.007_37.out,MNIST,baseline,10,0.007,abc,37,1
MNIST_0.006_1609.out,MNIST,prune_0.2,70,0.006,abc,9,1
MNIST_0.007_4886.out,MNIST,prune_0.7,90,0.007,abc,86,0
MNIST_0.008_647.out,MNIST,baseline,70,0.008,abc,47,0
MNIST_0.006_5143.out,MNIST,prune_0.75,20,0.006,abc,43,0
MNIST_0.006_4069.out,MNIST,prune_0.7,10,0.006,abc,69,1
MNIST_0.006_400.out,MNIST,baseline,50,0.006,abc,0,1
MNIST_0.007_942.out,MNIST,baseline,100,0.007,abc,42,1
MNIST_0.007_5939.out,MNIST,prune_0.75,100,0.007,abc,39,0
MNIST_0.008_4098.out,MNIST,prune_0.7,10,0.008,abc,98,0
MNIST_0.008_6849.out,MNIST,prune_0.8,90,0.008,abc,49,0
MNIST_0.006_6097.out,MNIST,prune_0.8,10,0.006,abc,97,1
MNIST_0.008_5329.out,MNIST,prune_0.75,40,0.008,abc,29,0
MNIST_0.008_7600.out,MNIST,prune_0.85,70,0.008,abc,0,0
MNIST_0.008_3801.out,MNIST,prune_0.6,90,0.008,abc,1,1
MNIST_0.007_2861.out,MNIST,prune_0.4,90,0.007,abc,61,1
MNIST_0.008_5485.out,MNIST,prune_0.75,50,0.008,abc,85,0
MNIST_0.007_4297.out,MNIST,prune_0.7,30,0.007,abc,97,1
MNIST_0.008_2478.out,MNIST,prune_0.4,50,0.008,abc,78,0
MNIST_0.008_2111.out,MNIST,prune_0.4,20,0.008,abc,11,0
MNIST_0.006_473.out,MNIST,baseline,50,0.006,abc,73,0
MNIST_0.006_597.out,MNIST,baseline,60,0.006,abc,97,1
MNIST_0.006_7339.out,MNIST,prune_0.85,40,0.006,abc,39,1
MNIST_0.008_3335.out,MNIST,prune_0.6,40,0.008,abc,35,1
MNIST_0.008_3797.out,MNIST,prune_0.6,80,0.008,abc,97,0
MNIST_0.006_773.out,MNIST,baseline,80,0.006,abc,73,1
MNIST_0.006_6964.out,MNIST,prune_0.8,100,0.006,abc,64,1
MNIST_0.006_4308.out,MNIST,prune_0.7,40,0.006,abc,8,0
MNIST_0.006_4686.out,MNIST,prune_0.7,70,0.006,abc,86,1
MNIST_0.006_1908.out,MNIST,prune_0.2,100,0.006,abc,8,0
MNIST_0.006_5628.out,MNIST,prune_0.75,70,0.006,abc,28,1
MNIST_0.006_1006.out,MNIST,prune_0.2,10,0.006,abc,6,1
MNIST_0.007_4217.out,MNIST,prune_0.7,30,0.007,abc,17,1
MNIST_0.008_6365.out,MNIST,prune_0.8,40,0.008,abc,65,0
MNIST_0.006_8254.out,MNIST,prune_0.9,30,0.006,abc,54,1
MNIST_0.007_5645.out,MNIST,prune_0.75,70,0.007,abc,45,0
MNIST_0.008_2196.out,MNIST,prune_0.4,20,0.008,abc,96,0
MNIST_0.007_1922.out,MNIST,prune_0.2,100,0.007,abc,22,1
MNIST_0.006_6696.out,MNIST,prune_0.8,70,0.006,abc,96,0
MNIST_0.008_3949.out,MNIST,prune_0.6,100,0.008,abc,49,1
MNIST_0.006_3972.out,MNIST,prune_0.6,100,0.006,abc,72,1
MNIST_0.006_2175.out,MNIST,prune_0.4,20,0.006,abc,75,1
MNIST_0.006_1129.out,MNIST,prune_0.2,20,0.006,abc,29,1
MNIST_0.007_580.out,MNIST,baseline,60,0.007,abc,80,1
MNIST_0.008_234.out,MNIST,baseline,30,0.008,abc,34,1
MNIST_0.006_573.out,MNIST,baseline,60,0.006,abc,73,1
MNIST_0.006_1857.out,MNIST,prune_0.2,90,0.006,abc,57,1
MNIST_0.006_1424.out,MNIST,prune_0.2,50,0.006,abc,24,1
MNIST_0.006_7171.out,MNIST,prune_0.85,20,0.006,abc,71,1
MNIST_0.007_4002.out,MNIST,prune_0.7,10,0.007,abc,2,1
MNIST_0.007_1293.out,MNIST,prune_0.2,30,0.007,abc,93,1
MNIST_0.008_690.out,MNIST,baseline,70,0.008,abc,90,1
MNIST_0.008_3347.out,MNIST,prune_0.6,40,0.008,abc,47,1
MNIST_0.007_7672.out,MNIST,prune_0.85,70,0.007,abc,72,1
MNIST_0.006_4278.out,MNIST,prune_0.7,30,0.006,abc,78,1
MNIST_0.006_5640.out,MNIST,prune_0.75,70,0.006,abc,40,1
MNIST_0.007_665.out,MNIST,baseline,70,0.007,abc,65,1
MNIST_0.006_1828.out,MNIST,prune_0.2,90,0.006,abc,28,1
MNIST_0.007_2931.out,MNIST,prune_0.4,100,0.007,abc,31,0
MNIST_0.006_4917.out,MNIST,prune_0.7,100,0.006,abc,17,1
MNIST_0.007_6752.out,MNIST,prune_0.8,80,0.007,abc,52,1
MNIST_0.008_1462.out,MNIST,prune_0.2,50,0.008,abc,62,0
MNIST_0.006_2619.out,MNIST,prune_0.4,70,0.006,abc,19,1
MNIST_0.006_1802.out,MNIST,prune_0.2,90,0.006,abc,2,1
MNIST_0.006_5481.out,MNIST,prune_0.75,50,0.006,abc,81,1
MNIST_0.007_7925.out,MNIST,prune_0.85,100,0.007,abc,25,0
MNIST_0.007_8671.out,MNIST,prune_0.9,70,0.007,abc,71,1
MNIST_0.007_1008.out,MNIST,prune_0.2,10,0.007,abc,8,0
MNIST_0.008_1681.out,MNIST,prune_0.2,70,0.008,abc,81,1
MNIST_0.007_1440.out,MNIST,prune_0.2,50,0.007,abc,40,0
MNIST_0.007_4444.out,MNIST,prune_0.7,50,0.007,abc,44,1
MNIST_0.007_7111.out,MNIST,prune_0.85,20,0.007,abc,11,1
MNIST_0.006_2453.out,MNIST,prune_0.4,50,0.006,abc,53,1
MNIST_0.006_1798.out,MNIST,prune_0.2,80,0.006,abc,98,1
MNIST_0.006_8884.out,MNIST,prune_0.9,90,0.006,abc,84,1
MNIST_0.008_8522.out,MNIST,prune_0.9,60,0.008,abc,22,0
MNIST_0.008_8905.out,MNIST,prune_0.9,100,0.008,abc,5,0
MNIST_0.007_1006.out,MNIST,prune_0.2,10,0.007,abc,6,1
MNIST_0.008_2079.out,MNIST,prune_0.4,10,0.008,abc,79,0
MNIST_0.008_5953.out,MNIST,prune_0.75,100,0.008,abc,53,0
MNIST_0.006_2405.out,MNIST,prune_0.4,50,0.006,abc,5,1
MNIST_0.008_7620.out,MNIST,prune_0.85,70,0.008,abc,20,0
MNIST_0.007_5665.out,MNIST,prune_0.75,70,0.007,abc,65,1
MNIST_0.007_4932.out,MNIST,prune_0.7,100,0.007,abc,32,1
MNIST_0.006_8391.out,MNIST,prune_0.9,40,0.006,abc,91,1
MNIST_0.008_2879.out,MNIST,prune_0.4,90,0.008,abc,79,0
MNIST_0.006_3719.out,MNIST,prune_0.6,80,0.006,abc,19,1
MNIST_0.008_8120.out,MNIST,prune_0.9,20,0.008,abc,20,0
MNIST_0.007_4130.out,MNIST,prune_0.7,20,0.007,abc,30,1
MNIST_0.007_3072.out,MNIST,prune_0.6,10,0.007,abc,72,1
MNIST_0.006_3861.out,MNIST,prune_0.6,90,0.006,abc,61,1
MNIST_0.006_6340.out,MNIST,prune_0.8,40,0.006,abc,40,1
MNIST_0.006_7432.out,MNIST,prune_0.85,50,0.006,abc,32,1
MNIST_0.007_8244.out,MNIST,prune_0.9,30,0.007,abc,44,0
MNIST_0.007_5575.out,MNIST,prune_0.75,60,0.007,abc,75,1
MNIST_0.007_2956.out,MNIST,prune_0.4,100,0.007,abc,56,1
MNIST_0.008_8674.out,MNIST,prune_0.9,70,0.008,abc,74,0
MNIST_0.006_2161.out,MNIST,prune_0.4,20,0.006,abc,61,1
MNIST_0.008_7942.out,MNIST,prune_0.85,100,0.008,abc,42,0
MNIST_0.007_4004.out,MNIST,prune_0.7,10,0.007,abc,4,1
MNIST_0.008_8777.out,MNIST,prune_0.9,80,0.008,abc,77,0
MNIST_0.007_5221.out,MNIST,prune_0.75,30,0.007,abc,21,1
MNIST_0.006_3164.out,MNIST,prune_0.6,20,0.006,abc,64,1
MNIST_0.008_2343.out,MNIST,prune_0.4,40,0.008,abc,43,0
MNIST_0.007_6860.out,MNIST,prune_0.8,90,0.007,abc,60,0
MNIST_0.008_6814.out,MNIST,prune_0.8,90,0.008,abc,14,0
MNIST_0.006_734.out,MNIST,baseline,80,0.006,abc,34,1
MNIST_0.006_241.out,MNIST,baseline,30,0.006,abc,41,1
MNIST_0.006_4995.out,MNIST,prune_0.7,100,0.006,abc,95,1
MNIST_0.008_4149.out,MNIST,prune_0.7,20,0.008,abc,49,1
MNIST_0.007_7481.out,MNIST,prune_0.85,50,0.007,abc,81,1
MNIST_0.008_4081.out,MNIST,prune_0.7,10,0.008,abc,81,1
MNIST_0.006_5041.out,MNIST,prune_0.75,10,0.006,abc,41,0
MNIST_0.007_2590.out,MNIST,prune_0.4,60,0.007,abc,90,1
MNIST_0.007_2178.out,MNIST,prune_0.4,20,0.007,abc,78,0
MNIST_0.008_6254.out,MNIST,prune_0.8,30,0.008,abc,54,0
MNIST_0.007_4626.out,MNIST,prune_0.7,70,0.007,abc,26,0
MNIST_0.007_288.out,MNIST,baseline,30,0.007,abc,88,1
MNIST_0.006_675.out,MNIST,baseline,70,0.006,abc,75,1
MNIST_0.007_642.out,MNIST,baseline,70,0.007,abc,42,0
MNIST_0.007_5270.out,MNIST,prune_0.75,30,0.007,abc,70,1
MNIST_0.008_2745.out,MNIST,prune_0.4,80,0.008,abc,45,0
MNIST_0.007_4519.out,MNIST,prune_0.7,60,0.007,abc,19,1
MNIST_0.008_2671.out,MNIST,prune_0.4,70,0.008,abc,71,1
MNIST_0.006_2831.out,MNIST,prune_0.4,90,0.006,abc,31,1
MNIST_0.007_5348.out,MNIST,prune_0.75,40,0.007,abc,48,1
MNIST_0.006_7795.out,MNIST,prune_0.85,80,0.006,abc,95,0
MNIST_0.008_2314.out,MNIST,prune_0.4,40,0.008,abc,14,1
MNIST_0.007_6944.out,MNIST,prune_0.8,100,0.007,abc,44,0
MNIST_0.008_8057.out,MNIST,prune_0.9,10,0.008,abc,57,0
MNIST_0.007_4900.out,MNIST,prune_0.7,100,0.007,abc,0,1
MNIST_0.006_7721.out,MNIST,prune_0.85,80,0.006,abc,21,1
MNIST_0.007_4067.out,MNIST,prune_0.7,10,0.007,abc,67,0
MNIST_0.006_964.out,MNIST,baseline,100,0.006,abc,64,1
MNIST_0.006_5210.out,MNIST,prune_0.75,30,0.006,abc,10,1
MNIST_0.008_1350.out,MNIST,prune_0.2,40,0.008,abc,50,1
MNIST_0.008_3135.out,MNIST,prune_0.6,20,0.008,abc,35,1
MNIST_0.007_778.out,MNIST,baseline,80,0.007,abc,78,0
MNIST_0.007_8076.out,MNIST,prune_0.9,10,0.007,abc,76,0
MNIST_0.007_2714.out,MNIST,prune_0.4,80,0.007,abc,14,1
MNIST_0.007_4530.out,MNIST,prune_0.7,60,0.007,abc,30,1
MNIST_0.008_6601.out,MNIST,prune_0.8,70,0.008,abc,1,1
MNIST_0.008_6162.out,MNIST,prune_0.8,20,0.008,abc,62,0
MNIST_0.008_3164.out,MNIST,prune_0.6,20,0.008,abc,64,1
MNIST_0.008_4552.out,MNIST,prune_0.7,60,0.008,abc,52,0
MNIST_0.006_1164.out,MNIST,prune_0.2,20,0.006,abc,64,1
MNIST_0.006_366.out,MNIST,baseline,40,0.006,abc,66,1
MNIST_0.008_7990.out,MNIST,prune_0.85,100,0.008,abc,90,0
MNIST_0.008_7273.out,MNIST,prune_0.85,30,0.008,abc,73,0
MNIST_0.006_1644.out,MNIST,prune_0.2,70,0.006,abc,44,1
MNIST_0.008_8789.out,MNIST,prune_0.9,80,0.008,abc,89,0
MNIST_0.006_7680.out,MNIST,prune_0.85,70,0.006,abc,80,1
MNIST_0.007_6411.out,MNIST,prune_0.8,50,0.007,abc,11,1
MNIST_0.007_7221.out,MNIST,prune_0.85,30,0.007,abc,21,0
MNIST_0.008_4037.out,MNIST,prune_0.7,10,0.008,abc,37,0
MNIST_0.006_4953.out,MNIST,prune_0.7,100,0.006,abc,53,1
MNIST_0.006_6894.out,MNIST,prune_0.8,90,0.006,abc,94,1
MNIST_0.008_1383.out,MNIST,prune_0.2,40,0.008,abc,83,0
MNIST_0.006_8961.out,MNIST,prune_0.9,100,0.006,abc,61,1
MNIST_0.007_8092.out,MNIST,prune_0.9,10,0.007,abc,92,0
MNIST_0.006_3494.out,MNIST,prune_0.6,50,0.006,abc,94,1
MNIST_0.006_3962.out,MNIST,prune_0.6,100,0.006,abc,62,1
MNIST_0.008_277.out,MNIST,baseline,30,0.008,abc,77,0
MNIST_0.007_2873.out,MNIST,prune_0.4,90,0.007,abc,73,0
MNIST_0.006_4386.out,MNIST,prune_0.7,40,0.006,abc,86,1
MNIST_0.007_3305.out,MNIST,prune_0.6,40,0.007,abc,5,1
MNIST_0.008_8948.out,MNIST,prune_0.9,100,0.008,abc,48,0
MNIST_0.006_3233.out,MNIST,prune_0.6,30,0.006,abc,33,1
MNIST_0.007_4264.out,MNIST,prune_0.7,30,0.007,abc,64,1
MNIST_0.006_6053.out,MNIST,prune_0.8,10,0.006,abc,53,1
MNIST_0.008_7737.out,MNIST,prune_0.85,80,0.008,abc,37,0
MNIST_0.006_8038.out,MNIST,prune_0.9,10,0.006,abc,38,0
MNIST_0.008_3730.out,MNIST,prune_0.6,80,0.008,abc,30,0
MNIST_0.006_2510.out,MNIST,prune_0.4,60,0.006,abc,10,1
MNIST_0.008_7055.out,MNIST,prune_0.85,10,0.008,abc,55,0
MNIST_0.008_2178.out,MNIST,prune_0.4,20,0.008,abc,78,0
MNIST_0.006_796.out,MNIST,baseline,80,0.006,abc,96,1
MNIST_0.007_648.out,MNIST,baseline,70,0.007,abc,48,0
MNIST_0.007_2308.out,MNIST,prune_0.4,40,0.007,abc,8,0
MNIST_0.008_4611.out,MNIST,prune_0.7,70,0.008,abc,11,1
MNIST_0.007_1851.out,MNIST,prune_0.2,90,0.007,abc,51,1
MNIST_0.008_6139.out,MNIST,prune_0.8,20,0.008,abc,39,0
MNIST_0.006_4018.out,MNIST,prune_0.7,10,0.006,abc,18,0
MNIST_0.006_6843.out,MNIST,prune_0.8,90,0.006,abc,43,0
MNIST_0.008_828.out,MNIST,baseline,90,0.008,abc,28,1
MNIST_0.006_7665.out,MNIST,prune_0.85,70,0.006,abc,65,1
MNIST_0.006_1344.out,MNIST,prune_0.2,40,0.006,abc,44,1
MNIST_0.006_1702.out,MNIST,prune_0.2,80,0.006,abc,2,1
MNIST_0.007_5499.out,MNIST,prune_0.75,50,0.007,abc,99,1
MNIST_0.006_5422.out,MNIST,prune_0.75,50,0.006,abc,22,1
MNIST_0.008_1531.out,MNIST,prune_0.2,60,0.008,abc,31,0
MNIST_0.008_7674.out,MNIST,prune_0.85,70,0.008,abc,74,0
MNIST_0.008_8704.out,MNIST,prune_0.9,80,0.008,abc,4,0
MNIST_0.007_3070.out,MNIST,prune_0.6,10,0.007,abc,70,1
MNIST_0.008_2346.out,MNIST,prune_0.4,40,0.008,abc,46,1
MNIST_0.008_5196.out,MNIST,prune_0.75,20,0.008,abc,96,0
MNIST_0.007_693.out,MNIST,baseline,70,0.007,abc,93,1
MNIST_0.008_413.out,MNIST,baseline,50,0.008,abc,13,1
MNIST_0.006_5146.out,MNIST,prune_0.75,20,0.006,abc,46,1
MNIST_0.008_5739.out,MNIST,prune_0.75,80,0.008,abc,39,0
MNIST_0.006_3203.out,MNIST,prune_0.6,30,0.006,abc,3,1
MNIST_0.008_2624.out,MNIST,prune_0.4,70,0.008,abc,24,0
MNIST_0.006_8362.out,MNIST,prune_0.9,40,0.006,abc,62,0
MNIST_0.008_2835.out,MNIST,prune_0.4,90,0.008,abc,35,1
MNIST_0.007_1888.out,MNIST,prune_0.2,90,0.007,abc,88,1
MNIST_0.006_364.out,MNIST,baseline,40,0.006,abc,64,1
MNIST_0.007_7004.out,MNIST,prune_0.85,10,0.007,abc,4,1
MNIST_0.007_3735.out,MNIST,prune_0.6,80,0.007,abc,35,1
MNIST_0.006_3019.out,MNIST,prune_0.6,10,0.006,abc,19,1
MNIST_0.006_1165.out,MNIST,prune_0.2,20,0.006,abc,65,1
MNIST_0.008_8499.out,MNIST,prune_0.9,50,0.008,abc,99,0
MNIST_0.008_3129.out,MNIST,prune_0.6,20,0.008,abc,29,1
MNIST_0.008_7123.out,MNIST,prune_0.85,20,0.008,abc,23,0
MNIST_0.007_8707.out,MNIST,prune_0.9,80,0.007,abc,7,0
MNIST_0.006_8073.out,MNIST,prune_0.9,10,0.006,abc,73,0
MNIST_0.008_8479.out,MNIST,prune_0.9,50,0.008,abc,79,0
MNIST_0.007_6213.out,MNIST,prune_0.8,30,0.007,abc,13,1
MNIST_0.008_6969.out,MNIST,prune_0.8,100,0.008,abc,69,0
MNIST_0.008_6543.out,MNIST,prune_0.8,60,0.008,abc,43,0
MNIST_0.007_5852.out,MNIST,prune_0.75,90,0.007,abc,52,1
MNIST_0.008_7629.out,MNIST,prune_0.85,70,0.008,abc,29,0
MNIST_0.007_826.out,MNIST,baseline,90,0.007,abc,26,0
MNIST_0.008_4857.out,MNIST,prune_0.7,90,0.008,abc,57,0
MNIST_0.006_3244.out,MNIST,prune_0.6,30,0.006,abc,44,1
MNIST_0.006_4971.out,MNIST,prune_0.7,100,0.006,abc,71,1
MNIST_0.006_2166.out,MNIST,prune_0.4,20,0.006,abc,66,1
MNIST_0.006_6610.out,MNIST,prune_0.8,70,0.006,abc,10,1
MNIST_0.007_6289.out,MNIST,prune_0.8,30,0.007,abc,89,1
MNIST_0.008_7448.out,MNIST,prune_0.85,50,0.008,abc,48,0
MNIST_0.007_4012.out,MNIST,prune_0.7,10,0.007,abc,12,1
MNIST_0.008_784.out,MNIST,baseline,80,0.008,abc,84,1
MNIST_0.008_4472.out,MNIST,prune_0.7,50,0.008,abc,72,1
MNIST_0.007_2975.out,MNIST,prune_0.4,100,0.007,abc,75,1
MNIST_0.006_156.out,MNIST,baseline,20,0.006,abc,56,1
